split,mapped_label,label,confidence,reason,status,source,path,prepared_path,sha1,blur_score,error,row_number
train,camera,camera,high,Marketing collage highlights lens and app based monitoring,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8303aa356b707e79378221da895322c3649884c5_000007.jpg,8303aa356b707e79378221da895322c3649884c5,791.56,,8
train,camera,camera,high,Annotated product image clearly marks the camera and storage slot,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\dba62e8b40559ac379c9ecbab92d9e662c484b1d_000017.jpg,dba62e8b40559ac379c9ecbab92d9e662c484b1d,376.93,,169
train,camera,camera,high,Security camera module or camera-equipped surveillance product is clearly shown with visible lens hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f5cf66e892c11f537404cf8e2a156d0885f33c77_000013.jpg,f5cf66e892c11f537404cf8e2a156d0885f33c77,435.24,,1207
train,camera,camera,high,Wall mounted Foscam camera product is clearly visible,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ca0511e0033fb262ef15f20058398f05bb3337fb_000004.jpg,ca0511e0033fb262ef15f20058398f05bb3337fb,62.57,,363
train,camera,camera,high,Rectangular recorder has a visible camera lens on the front panel,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b4c6bf001868ec1fbd94deda8d69cf7a961a6146_000008.jpg,b4c6bf001868ec1fbd94deda8d69cf7a961a6146,190.66,,101
train,camera,camera,high,Product front shows a small camera window near the lower grille area,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000049.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ca7c6d4fb7263eec72ed7d3c60d87ea58d1af725_000049.jpg,ca7c6d4fb7263eec72ed7d3c60d87ea58d1af725,680.56,,47
train,camera,camera,high,Security surveillance system image clearly shows cameras or camera-equipped system hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_surveillance_system\000024.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2a54a83143c6be7dd301f08792bd35cd1b42a7b6_000024.jpg,2a54a83143c6be7dd301f08792bd35cd1b42a7b6,282.83,,1248
train,camera,camera,high,Dual lens PTZ security camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\dahua_security_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\eea8e73be08745ea0c02b12410db7926ab77ffa7_000004.jpg,eea8e73be08745ea0c02b12410db7926ab77ffa7,138.06,,335
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000036.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b1c2370418464f3462286c14312186eaa9063607_000036.jpg,b1c2370418464f3462286c14312186eaa9063607,335.49,,1434
train,camera,camera,high,Office or covert surveillance camera hardware is clearly shown with visible lens or disguised device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7dd0d43d2b9d0200d54c05b8e43946a3ab7dc66f_000004.jpg,7dd0d43d2b9d0200d54c05b8e43946a3ab7dc66f,234.49,,1153
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2c02b8dcac6f53af3d94da076c34850f7a3bf49f_000014.jpg,2c02b8dcac6f53af3d94da076c34850f7a3bf49f,408.05,,1029
train,camera,camera,high,Flexible micro nanny camera product clearly shows the lens module,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\49772c0b289eaa7a439ab79e09a79bcf2a192521_000011.jpg,49772c0b289eaa7a439ab79e09a79bcf2a192521,597.05,,421
train,camera,camera,high,Desk purifier shows a visible circular lens on the front,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\22ed516ca63589381d67537508b01bce2c89c445_000017.jpg,22ed516ca63589381d67537508b01bce2c89c445,111.35,,18
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000045.jpg,D:\pages\hiddencam-detector\dataset\train\camera\36ffd18b10530506084d33f5121d3c03dfe51e54_000045.jpg,36ffd18b10530506084d33f5121d3c03dfe51e54,76.69,,623
train,camera,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000027.jpg,D:\pages\hiddencam-detector\dataset\train\camera\423348ed4d36e041d4ec60d6ed40c349faa0f440_000027.jpg,423348ed4d36e041d4ec60d6ed40c349faa0f440,65.12,,1571
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5f4a166d0c0d5b1c0303ccfad6c20f21d3e469b4_000042.jpg,5f4a166d0c0d5b1c0303ccfad6c20f21d3e469b4,206.34,,958
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_19768.jpg,D:\pages\hiddencam-detector\dataset\train\camera\640d00b4f99b6453e24c40c7b1e44fa93221da81_frame_19768.jpg,640d00b4f99b6453e24c40c7b1e44fa93221da81,400.73,,1076
train,camera,camera,high,Packaged ArduCam module with visible lens,ok,images,C:\Users\amani\Downloads\dataset\images\arducam_spy_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2927a9d679f9d8d3bfa0c19e86344b072a908d79_000011.jpg,2927a9d679f9d8d3bfa0c19e86344b072a908d79,394.10,,60
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000021.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd_000021.jpg,8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd,351.1,,872
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c89cae5c66815c9ecb01063e6dc2217266978f34_000025.jpg,c89cae5c66815c9ecb01063e6dc2217266978f34,323.09,,1628
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000031.jpg,D:\pages\hiddencam-detector\dataset\train\camera\047192d1bf317629a85f57f25d48f3cd264dd2d2_000031.jpg,047192d1bf317629a85f57f25d48f3cd264dd2d2,227.23,,1287
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000042.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7f4e6d39eda10d9b19fbcc7acb537069f43c77a2_000042.jpg,7f4e6d39eda10d9b19fbcc7acb537069f43c77a2,332.91,,1403
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3d2a5f01a82854e244a32b6801f83275fbd2d140_000016.jpg,3d2a5f01a82854e244a32b6801f83275fbd2d140,506.36,,1031
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\92772bd366b60c074bf5fdef95f1e27c6640995f_000011.jpg,92772bd366b60c074bf5fdef95f1e27c6640995f,180.11,,519
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\79e47af9dd9484b0626b6fa242306d6c195db97b_000013.jpg,79e47af9dd9484b0626b6fa242306d6c195db97b,673.36,,931
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000045.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2158da1f16793cd4a55e11a316cb7128cb87d748_000045.jpg,2158da1f16793cd4a55e11a316cb7128cb87d748,159.62,,1442
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d4775c9fa5362b8b35784e1e4b45a884e62d2185_000016.jpg,d4775c9fa5362b8b35784e1e4b45a884e62d2185,2522.32,,979
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3de36e5fdd362e3b20f01c15a8511490bda4f26e_000014.jpg,3de36e5fdd362e3b20f01c15a8511490bda4f26e,114.22,,702
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\fc87b308a0c604399c4e0338138910200001fd2d_000015.jpg,fc87b308a0c604399c4e0338138910200001fd2d,162.0,,1350
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\78e3f9c98583ba273be9d416c26f910a5358a2b4_000034.jpg,78e3f9c98583ba273be9d416c26f910a5358a2b4,858.97,,1368
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000025.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d49599e85ea5b224a2a7285adea294e17c28129e_000025.jpg,d49599e85ea5b224a2a7285adea294e17c28129e,986.1,,1314
train,normal,normal,high,RF transmitter bug circuit or audio-only transmitter hardware is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_transmitter_bug\000011.jpg,D:\pages\hiddencam-detector\dataset\train\normal\d01282139ac4b65b2b946cb92f15e23d30f34ba0_000011.jpg,d01282139ac4b65b2b946cb92f15e23d30f34ba0,14426.19,,1116
train,camera,camera,high,Black desk clock with room preview is marketed as a hidden camera,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000062.jpg,D:\pages\hiddencam-detector\dataset\train\camera\53112bde1bf14e0bbd046868ae1df01d5d898526_000062.jpg,53112bde1bf14e0bbd046868ae1df01d5d898526,368.76,,275
train,camera,camera,high,Security camera module or camera-equipped surveillance product is clearly shown with visible lens hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f846f37b687d7c5ddae476cc75fbc5cd1d9b8411_000017.jpg,f846f37b687d7c5ddae476cc75fbc5cd1d9b8411,875.36,,1211
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000019.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9aa8ddd1a2d86d3cc56223798d4f4f9cb62b7692_000019.jpg,9aa8ddd1a2d86d3cc56223798d4f4f9cb62b7692,336.33,,982
train,camera,camera,high,Rearview mirror dash cam product clearly shows the attached camera module,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_dash_camera\000010.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6b02bccce88dff447d12ed85bc533f1aec72f9e5_000010.jpg,6b02bccce88dff447d12ed85bc533f1aec72f9e5,560.92,,404
train,camera,camera,high,Security camera module or camera-equipped surveillance product is clearly shown with visible lens hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_camera_module\000032.jpg,D:\pages\hiddencam-detector\dataset\train\camera\64dcee724421a065a9023886af6ee4deeb459d50_000032.jpg,64dcee724421a065a9023886af6ee4deeb459d50,1222.75,,1224
train,camera,camera,high,Security kit image includes multiple Foscam cameras and recorder hardware,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000011.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d4d59e30b23175cc932b210cdd065747f1b6c265_000011.jpg,d4d59e30b23175cc932b210cdd065747f1b6c265,237.18,,370
train,camera,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\31efbb25be3f6bd5df00c593ca54bd1e68710c79_000034.jpg,31efbb25be3f6bd5df00c593ca54bd1e68710c79,112.82,,1458
train,camera,camera,high,Compact black camera module clearly shows the front lens,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000027.jpg,D:\pages\hiddencam-detector\dataset\train\camera\94bc842476ec8e58c73d3710096cc889ad1f71ce_000027.jpg,94bc842476ec8e58c73d3710096cc889ad1f71ce,132.64,,435
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\641ce3789bd622380a0a1aed3bf2989ca8a9abf0_000007.jpg,641ce3789bd622380a0a1aed3bf2989ca8a9abf0,703.53,,1387
train,camera,camera,high,Reolink or related surveillance camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\reolink_camera\frame_19455.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c4cc0dc3ecdd01b12f814b1f2fa01526d7991d19_frame_19455.jpg,c4cc0dc3ecdd01b12f814b1f2fa01526d7991d19,1769.92,,1074
train,camera,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\10f5906c89990687ae6d35e9cec76df4da09676f_000023.jpg,10f5906c89990687ae6d35e9cec76df4da09676f,364.08,,914
train,camera,camera,high,Digital clock with large numbers includes covert camera overlay,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000032.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b1fa943354565f5807a1d57222d8e30bd23cf1cd_000032.jpg,b1fa943354565f5807a1d57222d8e30bd23cf1cd,378.81,,248
train,normal,normal,high,Office desk scene is shown without any visible hidden camera device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000038.jpg,D:\pages\hiddencam-detector\dataset\train\normal\67f838dab0230082df96cef8cc40a4cbe3d9032c_000038.jpg,67f838dab0230082df96cef8cc40a4cbe3d9032c,923.35,,1184
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000048.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d1def9a4ed89b3ab3bdb08d94b55cb03ffd29c19_000048.jpg,d1def9a4ed89b3ab3bdb08d94b55cb03ffd29c19,588.61,,1008
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0ebb48a282250350939c7305f5dd7d5161cc4b59_000020.jpg,0ebb48a282250350939c7305f5dd7d5161cc4b59,1563.32,,639
train,camera,camera,high,Hikvision security camera product is clearly shown with visible lens or camera housing,ok,images,C:\Users\amani\Downloads\dataset\images\hikvision_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\911ecfae7d5899c97b7a6d4e3571504b317d0e91_000014.jpg,911ecfae7d5899c97b7a6d4e3571504b317d0e91,72.89,,785
train,camera,camera,high,Conference camera lens is centered on the table in the scene,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\21db27522f13ac1a7a0b58c60be865bd2d7044e8_000014.jpg,21db27522f13ac1a7a0b58c60be865bd2d7044e8,714.44,,290
train,camera,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ff5d1e75090506bef1b778eb8238410ef5ed8f1f_000033.jpg,ff5d1e75090506bef1b778eb8238410ef5ed8f1f,601.93,,1457
train,camera,camera,high,Mini rectangular hidden camera product clearly shows the front lens,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000036.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3702223d9d714e042b3c3d2a07c40868a7947fc1_000036.jpg,3702223d9d714e042b3c3d2a07c40868a7947fc1,575.92,,444
